"","filename","exit_status","sys_time"
"172","add_alignments_11819011.log","OK",2
"173","add_alignments_11819012.log","OK",2
"174","add_alignments_11819013.log","OK",2
"175","add_alignments_11819014.log","OK",2
"176","add_alignments_11819015.log","OK",2
"177","add_alignments_11819016.log","OK",2
"178","add_alignments_11819017.log","OK",2
"179","add_alignments_11819018.log","OK",2
"180","add_alignments_11819019.log","OK",2
"181","add_alignments_11819020.log","OK",5
"182","add_alignments_11819021.log","OK",3
"183","add_alignments_11819022.log","OK",4
"184","add_alignments_11819023.log","OK",5
"185","add_alignments_11819024.log","OK",6
"186","add_alignments_11819025.log","OK",5
"187","add_alignments_11819026.log","OK",5
"188","add_alignments_11819027.log","OK",3
"189","add_alignments_11819028.log","OK",3
"190","add_alignments_11819029.log","OK",4
"191","add_alignments_11819030.log","OK",4
"192","add_alignments_11819031.log","OK",3
"193","add_alignments_11819032.log","OK",6
"194","add_alignments_11819033.log","OK",6
"195","add_alignments_11819034.log","OK",3
"196","add_alignments_11819035.log","OK",4
"197","add_alignments_11819036.log","OK",4
"198","add_alignments_11819037.log","OK",6
"199","add_alignments_11819038.log","OK",5
"200","add_alignments_11819039.log","OK",6
"201","add_alignments_11819040.log","OK",2
"202","add_alignments_11819041.log","OK",2
"203","add_alignments_11819042.log","OK",2
"204","add_alignments_11819043.log",NA,NA
"205","add_alignments_11819044.log","OK",3
"206","add_alignments_11819045.log","OK",3
"207","add_alignments_11819046.log",NA,NA
"208","add_alignments_11819047.log","OK",2
"209","add_alignments_11819048.log","OK",2
"210","add_alignments_11819049.log","OK",2
"211","add_alignments_11819050.log","OK",2
"212","add_alignments_11819051.log","OK",2
"213","add_alignments_11819052.log","OK",2
"214","add_alignments_11819053.log","OK",2
"215","add_alignments_11819054.log","OK",2
"216","add_alignments_11819055.log","OK",2
"217","add_alignments_11819056.log",NA,NA
"218","add_alignments_11819057.log","OK",2
"219","add_alignments_11819058.log","OK",2
"220","add_alignments_11819059.log","OK",2
"221","add_alignments_11819060.log","OK",2
"222","add_alignments_11819061.log","OK",3
"223","add_alignments_11819062.log","OK",3
"224","add_alignments_11819063.log","OK",2
"225","add_alignments_11819064.log","OK",2
"226","add_alignments_11819065.log","OK",2
"227","add_alignments_11819066.log","OK",2
"228","add_alignments_11819067.log","OK",3
"229","add_alignments_11819068.log","OK",2
"230","add_alignments_11819069.log","OK",4
"231","add_alignments_11819070.log","OK",4
"232","add_alignments_11819071.log",NA,NA
"233","add_alignments_11819072.log","OK",3
"234","add_alignments_11819073.log","OK",4
"235","add_alignments_11819074.log","OK",3
"236","add_alignments_11819075.log",NA,NA
"237","add_alignments_11819076.log","OK",3
"238","add_alignments_11819077.log","OK",4
"239","add_alignments_11819078.log",NA,NA
"240","add_alignments_11819079.log","OK",3
"241","add_alignments_11819080.log","OK",3
"242","add_alignments_11819081.log","OK",3
"243","add_alignments_11819082.log","OK",4
"244","add_alignments_11819083.log","OK",3
"245","add_alignments_11819084.log","OK",4
"246","add_alignments_11819085.log","OK",3
"247","add_alignments_11819086.log",NA,NA
"248","add_alignments_11819087.log","OK",3
"249","add_alignments_11819088.log","OK",3
"250","add_alignments_11819089.log","OK",3
"251","add_alignments_11819090.log","OK",3
"252","add_alignments_11819091.log","OK",5
"253","add_alignments_11819092.log","OK",3
"254","add_alignments_11819093.log","OK",2
"255","add_alignments_11819094.log","OK",4
"256","add_alignments_11819095.log","OK",2
"257","add_alignments_11819096.log","OK",6
"258","add_alignments_11819097.log","OK",2
"259","add_alignments_11819098.log","OK",4
"260","add_alignments_11819099.log","OK",2
"261","add_alignments_11819100.log","OK",19
"262","add_alignments_11819101.log","OK",11
"263","add_alignments_11819102.log","OK",7
"264","add_alignments_11819103.log","OK",9
"265","add_alignments_11819104.log","OK",12
"266","add_alignments_11819105.log","OK",23
"267","add_alignments_11819106.log","OK",6
"268","add_alignments_11819107.log","OK",6
"269","add_alignments_11819108.log","OK",15
"270","add_alignments_11819109.log","OK",12
"271","add_alignments_11819110.log","OK",9
"272","add_alignments_11819111.log","OK",6
"273","add_alignments_11819112.log","OK",14
"274","add_alignments_11819113.log","OK",8
"275","add_alignments_11819114.log","OK",10
"276","add_alignments_11819115.log","OK",15
"277","add_alignments_11819116.log","OK",23
"278","add_alignments_11819117.log","OK",13
"279","add_alignments_11819118.log","OK",17
"280","add_alignments_11819119.log","OK",8
"281","add_alignments_11819120.log","OK",3
"282","add_alignments_11819121.log","OK",3
"283","add_alignments_11819122.log","OK",3
"284","add_alignments_11819123.log","OK",2
"285","add_alignments_11819124.log","OK",2
"286","add_alignments_11819125.log","OK",2
"287","add_alignments_11819126.log","OK",2
"288","add_alignments_11819127.log",NA,NA
"289","add_alignments_11819128.log","OK",3
"290","add_alignments_11819129.log",NA,NA
"291","add_alignments_11819130.log","OK",3
"292","add_alignments_11819131.log",NA,NA
"293","add_alignments_11819132.log","OK",2
"294","add_alignments_11819133.log","OK",2
"295","add_alignments_11819134.log","OK",2
"296","add_alignments_11819135.log","OK",2
"297","add_alignments_11819136.log","OK",2
"298","add_alignments_11819137.log",NA,NA
"299","add_alignments_11819138.log",NA,NA
"300","add_alignments_11819139.log","OK",3
"301","add_alignments_11819140.log","OK",5
"302","add_alignments_11819141.log","OK",5
"303","add_alignments_11819142.log","OK",5
"304","add_alignments_11819143.log","OK",4
"305","add_alignments_11819144.log","OK",6
"306","add_alignments_11819145.log","OK",7
"307","add_alignments_11819146.log","OK",5
"308","add_alignments_11819147.log","OK",3
"309","add_alignments_11819148.log",NA,NA
"310","add_alignments_11819149.log","OK",7
"311","add_alignments_11819150.log","OK",4
"312","add_alignments_11819151.log","OK",7
"313","add_alignments_11819152.log","OK",4
"314","add_alignments_11819153.log",NA,NA
"315","add_alignments_11819154.log","OK",8
"316","add_alignments_11819155.log","OK",4
"317","add_alignments_11819156.log","OK",7
"318","add_alignments_11819157.log","OK",4
"319","add_alignments_11819158.log","OK",11
"320","add_alignments_11819159.log","OK",4
"321","add_alignments_11819160.log",NA,NA
"322","add_alignments_11819161.log",NA,NA
"323","add_alignments_11819162.log",NA,NA
"324","add_alignments_11819163.log","OK",2
"325","add_alignments_11819164.log","OK",2
"326","add_alignments_11819165.log","OK",2
"327","add_alignments_11819166.log",NA,NA
"328","add_alignments_11819167.log","OK",2
"329","add_alignments_11819168.log",NA,NA
"330","add_alignments_11819169.log","OK",2
"331","add_alignments_11819170.log",NA,NA
"332","add_alignments_11819171.log",NA,NA
"333","add_alignments_11819172.log",NA,NA
"334","add_alignments_11819173.log",NA,NA
"335","add_alignments_11819174.log",NA,NA
"336","add_alignments_11819175.log","OK",2
"337","add_alignments_11819176.log",NA,NA
"338","add_alignments_11819177.log",NA,NA
"339","add_alignments_11819178.log","OK",2
"340","add_alignments_11819179.log","OK",2
"341","add_alignments_11819180.log","OK",3
"342","add_alignments_11819181.log","OK",3
"343","add_alignments_11819182.log","OK",3
"344","add_alignments_11819183.log","OK",3
"345","add_alignments_11819184.log","OK",5
"346","add_alignments_11819185.log",NA,NA
"347","add_alignments_11819186.log","OK",3
"348","add_alignments_11819187.log","OK",4
"349","add_alignments_11819188.log","OK",3
"350","add_alignments_11819189.log","OK",3
"351","add_alignments_11819190.log",NA,NA
"352","add_alignments_11819191.log","OK",6
"353","add_alignments_11819192.log","OK",4
"354","add_alignments_11819193.log","OK",4
"355","add_alignments_11819194.log","OK",3
"356","add_alignments_11819195.log","OK",2
"357","add_alignments_11819196.log","OK",6
"358","add_alignments_11819197.log",NA,NA
"359","add_alignments_11819198.log","OK",3
"360","add_alignments_11819199.log","OK",3
"361","add_alignments_11819200.log","OK",3
"362","add_alignments_11819201.log","OK",9
"363","add_alignments_11819202.log","OK",3
"364","add_alignments_11819203.log","OK",4
"365","add_alignments_11819204.log","OK",3
"366","add_alignments_11819205.log","OK",5
"367","add_alignments_11819206.log","OK",2
"368","add_alignments_11819207.log","OK",3
"369","add_alignments_11819208.log","OK",4
"370","add_alignments_11819209.log","OK",4
"371","add_alignments_11819210.log","OK",3
"372","add_alignments_11819211.log","OK",3
"373","add_alignments_11819212.log","OK",4
"374","add_alignments_11819213.log","OK",3
"375","add_alignments_11819214.log",NA,NA
"376","add_alignments_11819215.log","OK",2
"377","add_alignments_11819216.log","OK",3
"378","add_alignments_11819217.log","OK",6
"379","add_alignments_11819218.log","OK",3
"380","add_alignments_11819219.log","OK",3
"381","add_alignments_11819220.log","OK",5
"382","add_alignments_11819221.log","OK",14
"383","add_alignments_11819222.log","OK",12
"384","add_alignments_11819223.log","OK",10
"385","add_alignments_11819224.log","OK",6
"386","add_alignments_11819225.log","OK",12
"387","add_alignments_11819226.log","OK",37
"388","add_alignments_11819227.log","OK",35
"389","add_alignments_11819228.log","OK",37
"390","add_alignments_11819229.log","OK",13
"391","add_alignments_11819230.log","OK",39
"392","add_alignments_11819231.log","OK",5
"393","add_alignments_11819232.log","OK",5
"394","add_alignments_11819233.log","OK",6
"395","add_alignments_11819234.log","OK",3
"396","add_alignments_11819235.log","OK",17
"397","add_alignments_11819236.log",NA,NA
"398","add_alignments_11819237.log","OK",18
"399","add_alignments_11819238.log","OK",8
"400","add_alignments_11819239.log","OK",6
"401","add_alignments_11819240.log","OK",2
"402","add_alignments_11819241.log","OK",2
"403","add_alignments_11819242.log","OK",2
"404","add_alignments_11819243.log","OK",2
"405","add_alignments_11819244.log","OK",3
"406","add_alignments_11819245.log","OK",2
"407","add_alignments_11819246.log","OK",2
"408","add_alignments_11819247.log","OK",4
"409","add_alignments_11819248.log","OK",2
"410","add_alignments_11819249.log","OK",3
"411","add_alignments_11819250.log","OK",3
"412","add_alignments_11819251.log","OK",2
"413","add_alignments_11819252.log","OK",2
"414","add_alignments_11819253.log","OK",2
"415","add_alignments_11819254.log","OK",4
"416","add_alignments_11819255.log","OK",3
"417","add_alignments_11819256.log","OK",2
"418","add_alignments_11819257.log","OK",2
"419","add_alignments_11819258.log","OK",2
"420","add_alignments_11819259.log","OK",2
"421","add_alignments_11819260.log","OK",6
"422","add_alignments_11819261.log","OK",7
"423","add_alignments_11819262.log","OK",5
"424","add_alignments_11819263.log","OK",7
"425","add_alignments_11819264.log","OK",3
"426","add_alignments_11819265.log","OK",4
"427","add_alignments_11819266.log","OK",3
"428","add_alignments_11819267.log","OK",8
"429","add_alignments_11819268.log","OK",5
"430","add_alignments_11819269.log","OK",7
"431","add_alignments_11819270.log","OK",5
"432","add_alignments_11819271.log","OK",4
"433","add_alignments_11819272.log","OK",4
"434","add_alignments_11819273.log","OK",13
"435","add_alignments_11819274.log","OK",6
"436","add_alignments_11819275.log","OK",5
"437","add_alignments_11819276.log","OK",10
"438","add_alignments_11819277.log","OK",6
"439","add_alignments_11819278.log","OK",9
"440","add_alignments_11819279.log","OK",3
"441","add_alignments_11819280.log","OK",3
"442","add_alignments_11819281.log","OK",3
"443","add_alignments_11819282.log","OK",2
"444","add_alignments_11819283.log","OK",3
"445","add_alignments_11819284.log","OK",2
"446","add_alignments_11819285.log",NA,NA
"447","add_alignments_11819286.log","OK",2
"448","add_alignments_11819287.log","OK",2
"449","add_alignments_11819288.log","OK",2
"450","add_alignments_11819289.log","OK",3
"451","add_alignments_11819290.log",NA,NA
"452","add_alignments_11819291.log","OK",2
"453","add_alignments_11819292.log",NA,NA
"454","add_alignments_11819293.log","OK",2
"455","add_alignments_11819294.log","OK",2
"456","add_alignments_11819295.log","OK",2
"457","add_alignments_11819296.log","OK",2
"458","add_alignments_11819297.log","OK",2
"459","add_alignments_11819298.log","OK",2
"460","add_alignments_11819299.log","OK",2
"461","add_alignments_11819300.log","OK",9
"462","add_alignments_11819301.log","OK",3
"463","add_alignments_11819302.log","OK",4
"464","add_alignments_11819303.log","OK",5
"465","add_alignments_11819304.log","OK",4
"466","add_alignments_11819305.log","OK",3
"467","add_alignments_11819306.log","OK",4
"468","add_alignments_11819307.log","OK",3
"469","add_alignments_11819308.log","OK",4
"470","add_alignments_11819309.log","OK",3
"471","add_alignments_11819310.log","OK",3
"472","add_alignments_11819311.log","OK",4
"473","add_alignments_11819312.log","OK",5
"474","add_alignments_11819313.log","OK",3
"475","add_alignments_11819314.log","OK",3
"476","add_alignments_11819315.log","OK",2
"477","add_alignments_11819316.log","OK",2
"478","add_alignments_11819317.log","OK",3
"479","add_alignments_11819318.log","OK",4
"480","add_alignments_11819319.log","OK",3
"481","add_alignments_11819320.log","OK",6
"482","add_alignments_11819321.log","OK",22
"483","add_alignments_11819322.log","OK",21
"484","add_alignments_11819323.log","OK",7
"485","add_alignments_11819324.log","OK",7
"486","add_alignments_11819325.log","OK",5
"487","add_alignments_11819326.log","OK",4
"488","add_alignments_11819327.log","OK",8
"489","add_alignments_11819328.log","OK",10
"490","add_alignments_11819329.log","OK",8
"491","add_alignments_11819330.log","OK",5
"492","add_alignments_11819331.log","OK",8
"493","add_alignments_11819332.log","OK",8
"494","add_alignments_11819333.log","OK",9
"495","add_alignments_11819334.log","OK",4
"496","add_alignments_11819335.log","OK",6
"497","add_alignments_11819336.log","OK",7
"498","add_alignments_11819337.log","OK",6
"499","add_alignments_11819338.log","OK",4
"500","add_alignments_11819339.log","OK",6
"501","add_alignments_11819340.log","OK",23
"502","add_alignments_11819341.log","OK",30
"503","add_alignments_11819342.log","OK",11
"504","add_alignments_11819343.log","OK",62
"505","add_alignments_11819344.log","OK",29
"506","add_alignments_11819345.log","OK",7
"507","add_alignments_11819346.log","OK",22
"508","add_alignments_11819347.log","OK",14
"509","add_alignments_11819348.log","OK",34
"510","add_alignments_11819349.log","OK",23
"511","add_alignments_11819350.log","OK",105
"512","add_alignments_11819351.log","OK",17
"513","add_alignments_11819352.log","OK",22
"514","add_alignments_11819353.log","OK",58
"515","add_alignments_11819354.log","OK",60
"516","add_alignments_11819355.log","OK",163
"517","add_alignments_11819356.log","OK",124
"518","add_alignments_11819357.log","OK",80
"519","add_alignments_11819358.log","OK",23
"520","add_alignments_11819359.log","OK",34
"521","add_alignments_11819360.log","OK",3
"522","add_alignments_11819361.log","OK",2
"523","add_alignments_11819362.log","OK",4
"524","add_alignments_11819363.log","OK",4
"525","add_alignments_11819364.log","OK",4
"526","add_alignments_11819365.log","OK",3
"527","add_alignments_11819366.log","OK",5
"528","add_alignments_11819367.log","OK",4
"529","add_alignments_11819368.log","OK",5
"530","add_alignments_11819369.log","OK",5
"531","add_alignments_11819370.log","OK",4
"532","add_alignments_11819371.log","OK",2
"533","add_alignments_11819372.log","OK",4
"534","add_alignments_11819373.log","OK",5
"535","add_alignments_11819374.log","OK",3
"536","add_alignments_11819375.log","OK",2
"537","add_alignments_11819376.log","OK",3
"538","add_alignments_11819377.log","OK",4
"539","add_alignments_11819378.log","OK",2
"540","add_alignments_11819379.log","OK",2
"541","add_alignments_11819380.log","OK",22
"542","add_alignments_11819381.log","OK",9
"543","add_alignments_11819382.log","OK",25
"544","add_alignments_11819383.log","OK",7
"545","add_alignments_11819384.log","OK",7
"546","add_alignments_11819385.log","OK",21
"547","add_alignments_11819386.log","OK",13
"548","add_alignments_11819387.log","OK",7
"549","add_alignments_11819388.log","OK",27
"550","add_alignments_11819389.log","OK",37
"551","add_alignments_11819390.log","OK",10
"552","add_alignments_11819391.log","OK",19
"553","add_alignments_11819392.log","OK",30
"554","add_alignments_11819393.log","OK",22
"555","add_alignments_11819394.log","OK",16
"556","add_alignments_11819395.log","OK",32
"557","add_alignments_11819396.log","OK",14
"558","add_alignments_11819397.log","OK",9
"559","add_alignments_11819398.log","OK",7
"560","add_alignments_11819399.log","OK",3
"561","add_alignments_11819400.log","OK",2
"562","add_alignments_11819401.log","OK",3
"563","add_alignments_11819402.log","OK",2
"564","add_alignments_11819403.log",NA,NA
"565","add_alignments_11819404.log","OK",3
"566","add_alignments_11819405.log","OK",2
"567","add_alignments_11819406.log","OK",2
"568","add_alignments_11819407.log","OK",2
"569","add_alignments_11819408.log",NA,NA
"570","add_alignments_11819409.log",NA,NA
"571","add_alignments_11819410.log","OK",4
"572","add_alignments_11819411.log","OK",2
"573","add_alignments_11819412.log","OK",3
"574","add_alignments_11819413.log","OK",3
"575","add_alignments_11819414.log","OK",3
"576","add_alignments_11819415.log","OK",3
"577","add_alignments_11819416.log","OK",3
"578","add_alignments_11819417.log","OK",3
"579","add_alignments_11819418.log","OK",3
"580","add_alignments_11819419.log","OK",3
"581","add_alignments_11819420.log","OK",5
"582","add_alignments_11819421.log","OK",7
"583","add_alignments_11819422.log","OK",5
"584","add_alignments_11819423.log","OK",7
"585","add_alignments_11819424.log","OK",10
"586","add_alignments_11819425.log","OK",10
"587","add_alignments_11819426.log","OK",4
"588","add_alignments_11819427.log","OK",4
"589","add_alignments_11819428.log","OK",7
"590","add_alignments_11819429.log","OK",7
"591","add_alignments_11819430.log","OK",3
"592","add_alignments_11819431.log","OK",4
"593","add_alignments_11819432.log","OK",4
"594","add_alignments_11819433.log","OK",4
"595","add_alignments_11819434.log","OK",13
"596","add_alignments_11819435.log","OK",6
"597","add_alignments_11819436.log","OK",5
"598","add_alignments_11819437.log","OK",9
"599","add_alignments_11819438.log","OK",10
"600","add_alignments_11819439.log","OK",13
"601","add_alignments_11819440.log","OK",23
"602","add_alignments_11819441.log","OK",18
"603","add_alignments_11819442.log","OK",21
"604","add_alignments_11819443.log","OK",3
"605","add_alignments_11819444.log","OK",31
"606","add_alignments_11819445.log","OK",17
"607","add_alignments_11819446.log","OK",22
"608","add_alignments_11819447.log","OK",7
"609","add_alignments_11819448.log","OK",10
"610","add_alignments_11819449.log","OK",12
"611","add_alignments_11819450.log","OK",10
"612","add_alignments_11819451.log","OK",9
"613","add_alignments_11819452.log","OK",23
"614","add_alignments_11819453.log","OK",5
"615","add_alignments_11819454.log","OK",10
"616","add_alignments_11819455.log","OK",8
"617","add_alignments_11819456.log","OK",10
"618","add_alignments_11819457.log","OK",22
"619","add_alignments_11819458.log","OK",31
"620","add_alignments_11819459.log","OK",24
"621","add_alignments_11819460.log","OK",10
"622","add_alignments_11819461.log","OK",191
"623","add_alignments_11819462.log","OK",97
"624","add_alignments_11819463.log","OK",55
"625","add_alignments_11819464.log","OK",92
"626","add_alignments_11819465.log","OK",14
"627","add_alignments_11819466.log","OK",114
"628","add_alignments_11819467.log","OK",40
"629","add_alignments_11819468.log","OK",20
"630","add_alignments_11819469.log","memory",278
"631","add_alignments_11819470.log","OK",36
"632","add_alignments_11819471.log","OK",287
"633","add_alignments_11819472.log","OK",172
"634","add_alignments_11819473.log","OK",49
"635","add_alignments_11819474.log","OK",125
"636","add_alignments_11819475.log","OK",85
"637","add_alignments_11819476.log","OK",25
"638","add_alignments_11819477.log","OK",94
"639","add_alignments_11819478.log","OK",149
"640","add_alignments_11819479.log","OK",175
"641","add_alignments_11819480.log","OK",5
"642","add_alignments_11819481.log","OK",12
"643","add_alignments_11819482.log","OK",5
"644","add_alignments_11819483.log","OK",4
"645","add_alignments_11819484.log","OK",3
"646","add_alignments_11819485.log","OK",5
"647","add_alignments_11819486.log","OK",3
"648","add_alignments_11819487.log","OK",15
"649","add_alignments_11819488.log","OK",5
"650","add_alignments_11819489.log","OK",3
"651","add_alignments_11819490.log","OK",10
"652","add_alignments_11819491.log","OK",4
"653","add_alignments_11819492.log","OK",4
"654","add_alignments_11819493.log","OK",4
"655","add_alignments_11819494.log","OK",7
"656","add_alignments_11819495.log","OK",4
"657","add_alignments_11819496.log","OK",7
"658","add_alignments_11819497.log","OK",6
"659","add_alignments_11819498.log","OK",4
"660","add_alignments_11819499.log","OK",9
"661","add_alignments_11819500.log","OK",23
"662","add_alignments_11819501.log","OK",42
"663","add_alignments_11819502.log","OK",26
"664","add_alignments_11819503.log","OK",21
"665","add_alignments_11819504.log","OK",82
"666","add_alignments_11819505.log","OK",60
"667","add_alignments_11819506.log","OK",17
"668","add_alignments_11819507.log","OK",23
"669","add_alignments_11819508.log","OK",29
"670","add_alignments_11819509.log","OK",19
"671","add_alignments_11819510.log","OK",2
"672","add_alignments_11819511.log","OK",18
"673","add_alignments_11819512.log","OK",36
"674","add_alignments_11819513.log","OK",24
"675","add_alignments_11819514.log","OK",18
"676","add_alignments_11819515.log","OK",23
"677","add_alignments_11819516.log","OK",56
"678","add_alignments_11819517.log","OK",44
"679","add_alignments_11819518.log","OK",41
"680","add_alignments_11819519.log","OK",30
"681","add_alignments_11819520.log","OK",4
"682","add_alignments_11819521.log","OK",3
"683","add_alignments_11819522.log","OK",2
"684","add_alignments_11819523.log","OK",5
"685","add_alignments_11819524.log","OK",2
"686","add_alignments_11819525.log",NA,NA
"687","add_alignments_11819526.log","OK",2
"688","add_alignments_11819527.log","OK",2
"689","add_alignments_11819528.log","OK",3
"690","add_alignments_11819529.log","OK",3
"691","add_alignments_11819530.log","OK",3
"692","add_alignments_11819531.log",NA,NA
"693","add_alignments_11819532.log","OK",3
"694","add_alignments_11819533.log","OK",3
