"","filename","operator","p","accept","reject","acceptFC","rejectFC","rejectIv","rejectOp"
"1538","article_0_0_0_0_1_121_1_2_1.xml.state","BirthRateScaler.t",0.460437711234194,11003,27459,10342,27016,0,0
"1539","article_0_0_0_0_1_121_1_2_1.xml.state","DeathRateScaler.t",0.188135987563382,13549,25180,12638,24996,927,927
"1540","article_0_0_0_0_1_121_1_2_2.xml.state","treeScaler.t",0.898159424197031,1387,37023,1364,35947,0,0
"1541","article_0_0_0_0_1_121_1_2_2.xml.state","treeRootScaler.t",0.873411117320493,1696,36636,1674,35521,11857,11857
"1542","article_0_0_0_0_1_121_1_2_2.xml.state","UniformOperator.t",NA,25789,358787,24516,349101,0,0
"1543","article_0_0_0_0_1_121_1_2_2.xml.state","SubtreeSlide.t",0.114331377367887,6091,186826,5997,181339,33905,33905
"1544","article_0_0_0_0_1_121_1_2_2.xml.state","narrow.t",NA,2760,189357,2420,184246,0,0
"1545","article_0_0_0_0_1_121_1_2_2.xml.state","wide.t",NA,16,38371,7,37292,19474,19474
"1546","article_0_0_0_0_1_121_1_2_2.xml.state","WilsonBalding.t",NA,23,38410,2,37407,3261,3261
"1547","article_0_0_0_0_1_121_1_2_2.xml.state","BirthRateScaler.t",0.452143132930272,10920,27726,10241,27305,0,0
"1548","article_0_0_0_0_1_121_1_2_2.xml.state","DeathRateScaler.t",0.169181961427742,12164,26019,11240,25859,1429,1429
"1549","article_0_0_0_0_1_121_2_1_1.xml.state","treeScaler.t",0.901271638943134,1437,37011,1409,35934,0,0
"1550","article_0_0_0_0_1_121_2_1_1.xml.state","treeRootScaler.t",0.876769555109446,1685,36683,1663,35555,12467,12467
"1551","article_0_0_0_0_1_121_2_1_1.xml.state","UniformOperator.t",NA,25994,359021,24790,348924,0,0
"1552","article_0_0_0_0_1_121_2_1_1.xml.state","SubtreeSlide.t",0.120810451782546,5740,186359,5652,180961,35936,35936
"1553","article_0_0_0_0_1_121_2_1_1.xml.state","narrow.t",NA,7907,185011,7471,179734,0,0
"1554","article_0_0_0_0_1_121_2_1_1.xml.state","wide.t",NA,25,38203,16,37095,19250,19250
"1555","article_0_0_0_0_1_121_2_1_1.xml.state","WilsonBalding.t",NA,35,38116,9,37035,3163,3163
"1556","article_0_0_0_0_1_121_2_1_1.xml.state","BirthRateScaler.t",0.442552494012205,10185,28360,9461,27952,0,0
"1557","article_0_0_0_0_1_121_2_1_1.xml.state","DeathRateScaler.t",0.166037983327647,12194,26035,11268,25834,1475,1475
"1558","article_0_0_0_0_1_121_2_1_2.xml.state","treeScaler.t",0.899468026634178,1455,36609,1432,35540,0,0
"1559","article_0_0_0_0_1_121_2_1_2.xml.state","treeRootScaler.t",0.881308157604126,1785,36683,1753,35650,12439,12439
"1560","article_0_0_0_0_1_121_2_1_2.xml.state","UniformOperator.t",NA,26072,358801,24689,348785,0,0
"1561","article_0_0_0_0_1_121_2_1_2.xml.state","SubtreeSlide.t",0.102841378780462,6771,186089,6658,180611,31803,31803
"1562","article_0_0_0_0_1_121_2_1_2.xml.state","narrow.t",NA,8186,183841,7767,178686,0,0
"1563","article_0_0_0_0_1_121_2_1_2.xml.state","wide.t",NA,37,38504,18,37390,19416,19416
"1564","article_0_0_0_0_1_121_2_1_2.xml.state","WilsonBalding.t",NA,36,38524,6,37374,3301,3301
"1565","article_0_0_0_0_1_121_2_1_2.xml.state","BirthRateScaler.t",0.447771208436098,10589,27755,9898,27346,0,0
"1566","article_0_0_0_0_1_121_2_1_2.xml.state","DeathRateScaler.t",0.178699691105805,13045,25219,12030,25082,1285,1285
"1567","article_0_0_0_0_1_121_2_2_1.xml.state","treeScaler.t",0.895459858981306,1413,37047,1389,35927,0,0
"1568","article_0_0_0_0_1_121_2_2_1.xml.state","treeRootScaler.t",0.874979895150151,1809,36414,1782,35365,11164,11164
"1569","article_0_0_0_0_1_121_2_2_1.xml.state","UniformOperator.t",NA,26382,357727,25116,347996,0,0
"1570","article_0_0_0_0_1_121_2_2_1.xml.state","SubtreeSlide.t",0.0985540771501063,7092,185283,6979,179860,30215,30215
"1571","article_0_0_0_0_1_121_2_2_1.xml.state","narrow.t",NA,6349,186293,5930,181194,0,0
"1572","article_0_0_0_0_1_121_2_2_1.xml.state","wide.t",NA,22,38690,11,37577,19662,19662
"1573","article_0_0_0_0_1_121_2_2_1.xml.state","WilsonBalding.t",NA,27,38307,6,37171,3224,3224
"1574","article_0_0_0_0_1_121_2_2_1.xml.state","BirthRateScaler.t",0.445206491514114,10560,27998,9833,27608,0,0
"1575","article_0_0_0_0_1_121_2_2_1.xml.state","DeathRateScaler.t",0.170050193885989,12153,26435,11253,26207,1584,1584
"1576","article_0_0_0_0_1_121_2_2_2.xml.state","treeScaler.t",0.899371981825853,1365,37067,1339,35987,0,0
"1577","article_0_0_0_0_1_121_2_2_2.xml.state","treeRootScaler.t",0.87145195143693,1746,36557,1718,35450,11393,11393
"1578","article_0_0_0_0_1_121_2_2_2.xml.state","UniformOperator.t",NA,26639,357104,25372,347249,0,0
"1579","article_0_0_0_0_1_121_2_2_2.xml.state","SubtreeSlide.t",0.092791599078673,7213,185382,7114,179987,28832,28832
"1580","article_0_0_0_0_1_121_2_2_2.xml.state","narrow.t",NA,6471,186811,6044,181552,0,0
"1581","article_0_0_0_0_1_121_2_2_2.xml.state","wide.t",NA,23,38453,16,37326,19232,19232
"1582","article_0_0_0_0_1_121_2_2_2.xml.state","WilsonBalding.t",NA,34,38421,3,37331,3189,3189
"1583","article_0_0_0_0_1_121_2_2_2.xml.state","BirthRateScaler.t",0.436255221166703,10176,28067,9434,27632,0,0
"1584","article_0_0_0_0_1_121_2_2_2.xml.state","DeathRateScaler.t",0.193019758854619,14063,24409,13149,24233,940,940
"1585","article_0_0_0_0_1_122_1_1_1.xml.state","treeScaler.t",0.894235148178984,986,36921,942,35830,0,0
"1586","article_0_0_0_0_1_122_1_1_1.xml.state","treeRootScaler.t",0.882360208570299,1434,37165,1399,36055,16483,16483
"1587","article_0_0_0_0_1_122_1_1_1.xml.state","UniformOperator.t",NA,25742,358933,23421,350112,0,0
"1588","article_0_0_0_0_1_122_1_1_1.xml.state","SubtreeSlide.t",0.0932224055847564,6080,186150,5862,180875,35446,35446
"1589","article_0_0_0_0_1_122_1_1_1.xml.state","narrow.t",NA,7917,184712,6997,180065,0,0
"1590","article_0_0_0_0_1_122_1_1_1.xml.state","wide.t",NA,33,38452,12,37357,19444,19444
"1591","article_0_0_0_0_1_122_1_1_1.xml.state","WilsonBalding.t",NA,68,38431,4,37457,1578,1578
"1592","article_0_0_0_0_1_122_1_1_1.xml.state","BirthRateScaler.t",0.567558588841584,10170,28321,9647,27766,0,0
"1593","article_0_0_0_0_1_122_1_1_1.xml.state","DeathRateScaler.t",0.176833217253439,12949,25537,12028,25307,131,131
"1594","article_0_0_0_0_1_122_1_1_2.xml.state","treeScaler.t",0.905031790264034,1037,37123,1002,36087,0,0
"1595","article_0_0_0_0_1_122_1_1_2.xml.state","treeRootScaler.t",0.880041366221741,1473,36825,1433,35783,16197,16197
"1596","article_0_0_0_0_1_122_1_1_2.xml.state","UniformOperator.t",NA,25674,358826,23346,349934,0,0
"1597","article_0_0_0_0_1_122_1_1_2.xml.state","SubtreeSlide.t",0.087226930556624,6489,186591,6308,181181,34080,34080
"1598","article_0_0_0_0_1_122_1_1_2.xml.state","narrow.t",NA,7755,184104,6856,179364,0,0
"1599","article_0_0_0_0_1_122_1_1_2.xml.state","wide.t",NA,36,38489,5,37424,19401,19401
"1600","article_0_0_0_0_1_122_1_1_2.xml.state","WilsonBalding.t",NA,83,38306,6,37271,1692,1692
"1601","article_0_0_0_0_1_122_1_1_2.xml.state","BirthRateScaler.t",0.577841627965284,10852,27632,10301,27054,0,0
"1602","article_0_0_0_0_1_122_1_1_2.xml.state","DeathRateScaler.t",0.174413982506581,12534,26172,11585,25993,166,166
"1603","article_0_0_0_0_1_122_1_2_1.xml.state","treeScaler.t",0.901732327439279,1013,37251,966,36222,0,0
"1604","article_0_0_0_0_1_122_1_2_1.xml.state","treeRootScaler.t",0.845978750053002,1236,37084,1173,36044,14747,14747
"1605","article_0_0_0_0_1_122_1_2_1.xml.state","UniformOperator.t",NA,26343,358171,24164,349436,0,0
"1606","article_0_0_0_0_1_122_1_2_1.xml.state","SubtreeSlide.t",0.134477317941845,4371,188087,4043,182752,45236,45236
"1607","article_0_0_0_0_1_122_1_2_1.xml.state","narrow.t",NA,8244,184347,7288,179887,0,0
"1608","article_0_0_0_0_1_122_1_2_1.xml.state","wide.t",NA,38,38396,4,37392,19299,19299
"1609","article_0_0_0_0_1_122_1_2_1.xml.state","WilsonBalding.t",NA,62,38339,3,37332,1623,1623
"1610","article_0_0_0_0_1_122_1_2_1.xml.state","BirthRateScaler.t",0.56424832474361,10192,28351,9608,27860,0,0
"1611","article_0_0_0_0_1_122_1_2_1.xml.state","DeathRateScaler.t",0.178272930551555,12927,25549,12101,25290,165,165
"1612","article_0_0_0_0_1_122_1_2_2.xml.state","treeScaler.t",0.90184051779814,1045,37612,1007,36536,0,0
"1613","article_0_0_0_0_1_122_1_2_2.xml.state","treeRootScaler.t",0.860397580592832,1441,36985,1403,35920,14802,14802
"1614","article_0_0_0_0_1_122_1_2_2.xml.state","UniformOperator.t",NA,26133,358779,23907,349860,0,0
"1615","article_0_0_0_0_1_122_1_2_2.xml.state","SubtreeSlide.t",0.0929638222276312,6100,185984,5880,180739,35048,35048
"1616","article_0_0_0_0_1_122_1_2_2.xml.state","narrow.t",NA,8067,184953,7065,180257,0,0
"1617","article_0_0_0_0_1_122_1_2_2.xml.state","wide.t",NA,33,38494,4,37399,19509,19509
"1618","article_0_0_0_0_1_122_1_2_2.xml.state","WilsonBalding.t",NA,65,38240,2,37195,1586,1586
"1619","article_0_0_0_0_1_122_1_2_2.xml.state","BirthRateScaler.t",0.570045286959998,10247,27614,9676,27000,0,0
"1620","article_0_0_0_0_1_122_1_2_2.xml.state","DeathRateScaler.t",0.180471378734135,12982,25227,12036,25040,102,102
"1621","article_0_0_0_0_1_122_2_1_1.xml.state","treeScaler.t",0.903528601495418,1001,37502,963,36397,0,0
"1622","article_0_0_0_0_1_122_2_1_1.xml.state","treeRootScaler.t",0.874068555100434,1570,36963,1507,35945,14135,14135
"1623","article_0_0_0_0_1_122_2_1_1.xml.state","UniformOperator.t",NA,26574,358202,24228,349644,0,0
"1624","article_0_0_0_0_1_122_2_1_1.xml.state","SubtreeSlide.t",0.0906128643307007,6551,185376,6290,180060,33492,33492
"1625","article_0_0_0_0_1_122_2_1_1.xml.state","narrow.t",NA,4127,187578,3221,183000,0,0
"1626","article_0_0_0_0_1_122_2_1_1.xml.state","wide.t",NA,26,38326,3,37238,19369,19369
"1627","article_0_0_0_0_1_122_2_1_1.xml.state","WilsonBalding.t",NA,62,38591,1,37539,1619,1619
"1628","article_0_0_0_0_1_122_2_1_1.xml.state","BirthRateScaler.t",0.573615720624474,10711,27953,10150,27391,0,0
"1629","article_0_0_0_0_1_122_2_1_1.xml.state","DeathRateScaler.t",0.177960473103086,12942,25946,12112,25698,212,212
"1630","article_0_0_0_0_1_122_2_1_2.xml.state","treeScaler.t",0.904303491951482,1057,37290,1017,36215,0,0
"1631","article_0_0_0_0_1_122_2_1_2.xml.state","treeRootScaler.t",0.879780108915682,1576,36742,1533,35695,14409,14409
"1632","article_0_0_0_0_1_122_2_1_2.xml.state","UniformOperator.t",NA,26230,358040,24057,349093,0,0
"1633","article_0_0_0_0_1_122_2_1_2.xml.state","SubtreeSlide.t",0.10356334890312,5560,187355,5291,182059,36963,36963
"1634","article_0_0_0_0_1_122_2_1_2.xml.state","narrow.t",NA,4405,187683,3480,183040,0,0
"1635","article_0_0_0_0_1_122_2_1_2.xml.state","wide.t",NA,39,38334,7,37216,19227,19227
"1636","article_0_0_0_0_1_122_2_1_2.xml.state","WilsonBalding.t",NA,85,38578,2,37567,1606,1606
"1637","article_0_0_0_0_1_122_2_1_2.xml.state","BirthRateScaler.t",0.57527330102132,10478,28108,9895,27570,0,0
"1638","article_0_0_0_0_1_122_2_1_2.xml.state","DeathRateScaler.t",0.18509737569643,13357,25084,12534,24798,97,97
"1639","article_0_0_0_0_1_122_2_2_1.xml.state","treeScaler.t",0.902521226175013,1038,37149,997,36052,0,0
"1640","article_0_0_0_0_1_122_2_2_1.xml.state","treeRootScaler.t",0.86947301403614,1465,37039,1427,35970,13965,13965
"1641","article_0_0_0_0_1_122_2_2_1.xml.state","UniformOperator.t",NA,26176,358577,23937,349782,0,0
"1642","article_0_0_0_0_1_122_2_2_1.xml.state","SubtreeSlide.t",0.0949815428836574,6250,186389,6013,181049,34736,34736
"1643","article_0_0_0_0_1_122_2_2_1.xml.state","narrow.t",NA,8701,182902,7762,178268,0,0
"1644","article_0_0_0_0_1_122_2_2_1.xml.state","wide.t",NA,49,38669,15,37597,19405,19405
"1645","article_0_0_0_0_1_122_2_2_1.xml.state","WilsonBalding.t",NA,69,38664,1,37613,1607,1607
"1646","article_0_0_0_0_1_122_2_2_1.xml.state","BirthRateScaler.t",0.55342939053131,9744,28688,9196,28165,0,0
"1647","article_0_0_0_0_1_122_2_2_1.xml.state","DeathRateScaler.t",0.179117986135471,12698,25734,11795,25530,114,114
"1648","article_0_0_0_0_1_122_2_2_2.xml.state","treeScaler.t",0.899944300008809,990,37384,947,36289,0,0
"1649","article_0_0_0_0_1_122_2_2_2.xml.state","treeRootScaler.t",0.877760059092716,1526,37168,1490,36137,14096,14096
"1650","article_0_0_0_0_1_122_2_2_2.xml.state","UniformOperator.t",NA,26163,358024,23825,349229,0,0
"1651","article_0_0_0_0_1_122_2_2_2.xml.state","SubtreeSlide.t",0.146299550829871,4185,188184,3946,182812,46351,46351
"1652","article_0_0_0_0_1_122_2_2_2.xml.state","narrow.t",NA,8819,183772,7895,178955,0,0
"1653","article_0_0_0_0_1_122_2_2_2.xml.state","wide.t",NA,43,38625,10,37549,19420,19420
"1654","article_0_0_0_0_1_122_2_2_2.xml.state","WilsonBalding.t",NA,68,37927,5,36841,1612,1612
"1655","article_0_0_0_0_1_122_2_2_2.xml.state","BirthRateScaler.t",0.556826817487173,9960,28436,9433,27890,0,0
"1656","article_0_0_0_0_1_122_2_2_2.xml.state","DeathRateScaler.t",0.177043266582068,12973,25754,12110,25506,80,80
"1657","article_0_0_0_0_1_123_1_1_1.xml.state","treeScaler.t",0.895856286637413,1709,36659,1685,35526,0,0
"1658","article_0_0_0_0_1_123_1_1_1.xml.state","treeRootScaler.t",0.867311900253317,2656,35765,2626,34727,243,243
"1659","article_0_0_0_0_1_123_1_1_1.xml.state","UniformOperator.t",NA,32556,352360,31373,342255,0,0
"1660","article_0_0_0_0_1_123_1_1_1.xml.state","SubtreeSlide.t",0.0994778939203573,6497,186293,6438,180828,32690,32690
"1661","article_0_0_0_0_1_123_1_1_1.xml.state","narrow.t",NA,7817,184103,7465,178763,0,0
"1662","article_0_0_0_0_1_123_1_1_1.xml.state","wide.t",NA,49,38374,41,37208,19263,19263
"1663","article_0_0_0_0_1_123_1_1_1.xml.state","WilsonBalding.t",NA,82,38282,69,37184,4402,4402
"1664","article_0_0_0_0_1_123_1_1_1.xml.state","BirthRateScaler.t",0.376646516148724,10909,27419,10092,27081,0,0
"1665","article_0_0_0_0_1_123_1_1_1.xml.state","DeathRateScaler.t",0.178461717267994,12773,25698,11912,25460,3381,3381
"1666","article_0_0_0_0_1_123_1_1_2.xml.state","treeScaler.t",0.888227276165066,1687,36648,1664,35545,0,0
"1667","article_0_0_0_0_1_123_1_1_2.xml.state","treeRootScaler.t",0.867154286208809,2619,35577,2591,34498,264,264
"1668","article_0_0_0_0_1_123_1_1_2.xml.state","UniformOperator.t",NA,32693,352204,31624,342135,0,0
"1669","article_0_0_0_0_1_123_1_1_2.xml.state","SubtreeSlide.t",0.139041025872767,4648,187418,4591,181900,41502,41502
"1670","article_0_0_0_0_1_123_1_1_2.xml.state","narrow.t",NA,8109,184127,7768,178976,0,0
"1671","article_0_0_0_0_1_123_1_1_2.xml.state","wide.t",NA,69,38393,59,37285,19368,19368
"1672","article_0_0_0_0_1_123_1_1_2.xml.state","WilsonBalding.t",NA,75,38363,64,37315,4599,4599
"1673","article_0_0_0_0_1_123_1_1_2.xml.state","BirthRateScaler.t",0.396239859384925,11541,27303,10808,26948,0,0
"1674","article_0_0_0_0_1_123_1_1_2.xml.state","DeathRateScaler.t",0.157330084524877,11700,26827,10740,26683,4412,4412
"1675","article_0_0_0_0_1_123_1_2_1.xml.state","treeScaler.t",0.894681279625901,1721,36558,1703,35456,0,0
"1676","article_0_0_0_0_1_123_1_2_1.xml.state","treeRootScaler.t",0.864571852119819,2563,36199,2536,35145,220,220
"1677","article_0_0_0_0_1_123_1_2_1.xml.state","UniformOperator.t",NA,29610,354226,28414,344343,0,0
"1678","article_0_0_0_0_1_123_1_2_1.xml.state","SubtreeSlide.t",0.102469653453904,6385,186123,6317,180601,33535,33535
"1679","article_0_0_0_0_1_123_1_2_1.xml.state","narrow.t",NA,13307,179084,12860,174060,0,0
"1680","article_0_0_0_0_1_123_1_2_1.xml.state","wide.t",NA,77,38276,72,37209,19466,19466
"1681","article_0_0_0_0_1_123_1_2_1.xml.state","WilsonBalding.t",NA,59,38694,43,37574,4555,4555
"1682","article_0_0_0_0_1_123_1_2_1.xml.state","BirthRateScaler.t",0.381631954759934,11006,27581,10238,27227,0,0
"1683","article_0_0_0_0_1_123_1_2_1.xml.state","DeathRateScaler.t",0.176891631045419,12671,25861,11780,25664,3412,3412
"1684","article_0_0_0_0_1_123_1_2_2.xml.state","treeScaler.t",0.892420859104851,1648,36858,1627,35719,0,0
"1685","article_0_0_0_0_1_123_1_2_2.xml.state","treeRootScaler.t",0.866277393793171,2742,35481,2716,34437,247,247
"1686","article_0_0_0_0_1_123_1_2_2.xml.state","UniformOperator.t",NA,30047,353905,28937,344057,0,0
"1687","article_0_0_0_0_1_123_1_2_2.xml.state","SubtreeSlide.t",0.186758922936969,3389,188665,3334,183160,49867,49867
"1688","article_0_0_0_0_1_123_1_2_2.xml.state","narrow.t",NA,13319,179619,12848,174541,0,0
"1689","article_0_0_0_0_1_123_1_2_2.xml.state","wide.t",NA,62,38556,55,37434,19529,19529
"1690","article_0_0_0_0_1_123_1_2_2.xml.state","WilsonBalding.t",NA,71,38600,50,37490,4636,4636
"1691","article_0_0_0_0_1_123_1_2_2.xml.state","BirthRateScaler.t",0.369895486689394,10492,27729,9726,27387,0,0
"1692","article_0_0_0_0_1_123_1_2_2.xml.state","DeathRateScaler.t",0.168833680026739,12363,26455,11459,26256,3828,3828
"1693","article_0_0_0_0_1_123_2_1_1.xml.state","treeScaler.t",0.895092316671689,1682,36712,1660,35681,0,0
"1694","article_0_0_0_0_1_123_2_1_1.xml.state","treeRootScaler.t",0.865284093951112,2655,35379,2625,34346,189,189
"1695","article_0_0_0_0_1_123_2_1_1.xml.state","UniformOperator.t",NA,31655,353657,30543,343692,0,0
"1696","article_0_0_0_0_1_123_2_1_1.xml.state","SubtreeSlide.t",0.147245659692773,4569,187681,4496,182134,41824,41824
"1697","article_0_0_0_0_1_123_2_1_1.xml.state","narrow.t",NA,7781,184562,7498,179271,0,0
"1698","article_0_0_0_0_1_123_2_1_1.xml.state","wide.t",NA,53,38336,48,37194,19547,19547
"1699","article_0_0_0_0_1_123_2_1_1.xml.state","WilsonBalding.t",NA,74,38437,61,37371,4419,4419
"1700","article_0_0_0_0_1_123_2_1_1.xml.state","BirthRateScaler.t",0.383786287753732,11086,27278,10280,26944,0,0
"1701","article_0_0_0_0_1_123_2_1_1.xml.state","DeathRateScaler.t",0.16573840964378,12229,26175,11262,26017,4029,4029
"1702","article_0_0_0_0_1_123_2_1_2.xml.state","treeScaler.t",0.895105532471202,1769,36638,1755,35566,0,0
"1703","article_0_0_0_0_1_123_2_1_2.xml.state","treeRootScaler.t",0.872989337161521,2791,35771,2764,34643,188,188
"1704","article_0_0_0_0_1_123_2_1_2.xml.state","UniformOperator.t",NA,31926,352192,30788,342259,0,0
"1705","article_0_0_0_0_1_123_2_1_2.xml.state","SubtreeSlide.t",0.105245200417621,6406,185792,6358,180367,32741,32741
"1706","article_0_0_0_0_1_123_2_1_2.xml.state","narrow.t",NA,7775,185491,7509,180177,0,0
"1707","article_0_0_0_0_1_123_2_1_2.xml.state","wide.t",NA,48,38400,44,37333,19649,19649
"1708","article_0_0_0_0_1_123_2_1_2.xml.state","WilsonBalding.t",NA,79,38462,66,37362,4504,4504
"1709","article_0_0_0_0_1_123_2_1_2.xml.state","BirthRateScaler.t",0.382542349212405,10844,27261,10074,26904,0,0
"1710","article_0_0_0_0_1_123_2_1_2.xml.state","DeathRateScaler.t",0.182356879766989,13496,24860,12547,24649,2900,2900
"1711","article_0_0_0_0_1_123_2_2_1.xml.state","treeScaler.t",0.896021559514181,1801,36976,1780,35882,0,0
"1712","article_0_0_0_0_1_123_2_2_1.xml.state","treeRootScaler.t",0.83778228158254,2098,36460,2070,35457,257,257
"1713","article_0_0_0_0_1_123_2_2_1.xml.state","UniformOperator.t",NA,28181,356683,27180,346570,0,0
"1714","article_0_0_0_0_1_123_2_2_1.xml.state","SubtreeSlide.t",0.111011815300947,5978,186719,5923,181137,34494,34494
"1715","article_0_0_0_0_1_123_2_2_1.xml.state","narrow.t",NA,3207,187985,3039,182620,0,0
"1716","article_0_0_0_0_1_123_2_2_1.xml.state","wide.t",NA,30,38650,23,37549,19629,19629
"1717","article_0_0_0_0_1_123_2_2_1.xml.state","WilsonBalding.t",NA,23,38360,11,37267,4554,4554
"1718","article_0_0_0_0_1_123_2_2_1.xml.state","BirthRateScaler.t",0.392674363495801,11314,27063,10585,26679,0,0
"1719","article_0_0_0_0_1_123_2_2_1.xml.state","DeathRateScaler.t",0.167868391165724,12361,26112,11380,25987,3446,3446
"1720","article_0_0_0_0_1_123_2_2_2.xml.state","treeScaler.t",0.893764243318391,1634,37132,1608,36045,0,0
"1721","article_0_0_0_0_1_123_2_2_2.xml.state","treeRootScaler.t",0.875342222548555,2890,35641,2863,34462,211,211
"1722","article_0_0_0_0_1_123_2_2_2.xml.state","UniformOperator.t",NA,28316,356622,27191,346605,0,0
"1723","article_0_0_0_0_1_123_2_2_2.xml.state","SubtreeSlide.t",0.109494796951414,5879,186318,5821,180889,33942,33942
"1724","article_0_0_0_0_1_123_2_2_2.xml.state","narrow.t",NA,3206,188948,3012,183571,0,0
"1725","article_0_0_0_0_1_123_2_2_2.xml.state","wide.t",NA,20,38375,12,37239,19468,19468
"1726","article_0_0_0_0_1_123_2_2_2.xml.state","WilsonBalding.t",NA,24,38090,12,37009,4467,4467
"1727","article_0_0_0_0_1_123_2_2_2.xml.state","BirthRateScaler.t",0.393071895847601,11344,27419,10552,27086,0,0
"1728","article_0_0_0_0_1_123_2_2_2.xml.state","DeathRateScaler.t",0.177932576581437,12857,25286,11945,25128,2922,2922
"1729","article_0_0_0_0_1_124_1_1_1.xml.state","treeScaler.t",0.884829723142457,2239,36280,2213,35213,0,0
"1730","article_0_0_0_0_1_124_1_1_1.xml.state","treeRootScaler.t",0.853321081079173,3512,34762,3473,33737,1412,1412
"1731","article_0_0_0_0_1_124_1_1_1.xml.state","UniformOperator.t",NA,27467,357426,26611,347089,0,0
"1732","article_0_0_0_0_1_124_1_1_1.xml.state","SubtreeSlide.t",0.0968137798935147,7971,184175,7926,178676,29395,29395
"1733","article_0_0_0_0_1_124_1_1_1.xml.state","narrow.t",NA,6193,185819,5961,180496,0,0
"1734","article_0_0_0_0_1_124_1_1_1.xml.state","wide.t",NA,54,38758,52,37564,20129,20129
"1735","article_0_0_0_0_1_124_1_1_1.xml.state","WilsonBalding.t",NA,27,38173,22,37092,8172,8172
"1736","article_0_0_0_0_1_124_1_1_1.xml.state","BirthRateScaler.t",0.321621883480958,12881,25548,11988,25315,0,0
"1737","article_0_0_0_0_1_124_1_1_1.xml.state","DeathRateScaler.t",0.205295103944024,14639,24077,13711,23832,7437,7437
"1738","article_0_0_0_0_1_124_1_1_2.xml.state","treeScaler.t",0.88727143687315,2275,35985,2252,34889,0,0
"1739","article_0_0_0_0_1_124_1_1_2.xml.state","treeRootScaler.t",0.849751959902246,3461,35112,3426,34031,1611,1611
"1740","article_0_0_0_0_1_124_1_1_2.xml.state","UniformOperator.t",NA,27755,356104,26875,345995,0,0
"1741","article_0_0_0_0_1_124_1_1_2.xml.state","SubtreeSlide.t",0.101170872992234,7564,185709,7527,180246,30484,30484
"1742","article_0_0_0_0_1_124_1_1_2.xml.state","narrow.t",NA,5845,186449,5614,181120,0,0
"1743","article_0_0_0_0_1_124_1_1_2.xml.state","wide.t",NA,51,38599,48,37522,20057,20057
"1744","article_0_0_0_0_1_124_1_1_2.xml.state","WilsonBalding.t",NA,28,38024,21,36983,8132,8132
"1745","article_0_0_0_0_1_124_1_1_2.xml.state","BirthRateScaler.t",0.287575744427066,10917,27656,10046,27362,0,0
"1746","article_0_0_0_0_1_124_1_1_2.xml.state","DeathRateScaler.t",0.196597761421999,14065,24402,13132,24235,7271,7271
"1747","article_0_0_0_0_1_124_1_2_1.xml.state","treeScaler.t",0.887240524319327,2293,36095,2278,35018,0,0
"1748","article_0_0_0_0_1_124_1_2_1.xml.state","treeRootScaler.t",0.823281150571179,2897,35666,2867,34586,5091,5091
"1749","article_0_0_0_0_1_124_1_2_1.xml.state","UniformOperator.t",NA,32987,352583,31941,342382,0,0
"1750","article_0_0_0_0_1_124_1_2_1.xml.state","SubtreeSlide.t",0.113875694107583,6534,185808,6491,180360,33831,33831
"1751","article_0_0_0_0_1_124_1_2_1.xml.state","narrow.t",NA,4012,187854,3848,182329,0,0
"1752","article_0_0_0_0_1_124_1_2_1.xml.state","wide.t",NA,31,38536,28,37468,20037,20037
"1753","article_0_0_0_0_1_124_1_2_1.xml.state","WilsonBalding.t",NA,19,38058,16,36919,8057,8057
"1754","article_0_0_0_0_1_124_1_2_1.xml.state","BirthRateScaler.t",0.305164377155498,11617,26604,10688,26375,0,0
"1755","article_0_0_0_0_1_124_1_2_1.xml.state","DeathRateScaler.t",0.185837189923791,13428,24979,12452,24804,7908,7908
"1756","article_0_0_0_0_1_124_1_2_2.xml.state","treeScaler.t",0.884450911152429,2285,36044,2263,34986,0,0
"1757","article_0_0_0_0_1_124_1_2_2.xml.state","treeRootScaler.t",0.838931747155728,3146,35479,3113,34357,4196,4196
"1758","article_0_0_0_0_1_124_1_2_2.xml.state","UniformOperator.t",NA,32925,351816,31916,341839,0,0
"1759","article_0_0_0_0_1_124_1_2_2.xml.state","SubtreeSlide.t",0.155802574305982,4739,187627,4696,182064,42932,42932
"1760","article_0_0_0_0_1_124_1_2_2.xml.state","narrow.t",NA,3752,188293,3620,182995,0,0
"1761","article_0_0_0_0_1_124_1_2_2.xml.state","wide.t",NA,31,38425,26,37353,19690,19690
"1762","article_0_0_0_0_1_124_1_2_2.xml.state","WilsonBalding.t",NA,17,38218,10,37133,7988,7988
"1763","article_0_0_0_0_1_124_1_2_2.xml.state","BirthRateScaler.t",0.304643618062779,11834,26752,10973,26484,0,0
"1764","article_0_0_0_0_1_124_1_2_2.xml.state","DeathRateScaler.t",0.16258978073562,11592,27026,10673,26915,10320,10320
"1765","article_0_0_0_0_1_124_2_1_1.xml.state","treeScaler.t",0.884726177847563,2165,36208,2146,35045,0,0
"1766","article_0_0_0_0_1_124_2_1_1.xml.state","treeRootScaler.t",0.845410704780343,3120,35411,3100,34311,4280,4280
"1767","article_0_0_0_0_1_124_2_1_1.xml.state","UniformOperator.t",NA,27402,357383,26494,347140,0,0
"1768","article_0_0_0_0_1_124_2_1_1.xml.state","SubtreeSlide.t",0.0949697957834956,8396,183933,8354,178472,27902,27902
