"","filename","sti","ai","pi","posterior","likelihood","prior","treeLikelihood","TreeHeight","BirthDeath","birthRate2","relativeDeathRate2"
"58","article_0_0_0_0_0_107.RDa",1,1,2,715.562101184794,716.395760810511,652.69186638166,716.395760810511,817.775437515753,652.69186638194,1001,644.540546409271
"59","article_0_0_0_0_0_107.RDa",1,2,1,779.728896871255,781.09941402989,661.731689979445,781.09941402989,574.12004117826,661.731689979015,719.838283981198,487.293106535886
"60","article_0_0_0_0_0_107.RDa",1,2,2,801.975643622397,803.12661984179,920.307968762135,803.12661984179,585.259803963613,920.30796876203,801.007097465886,831.570872901793
"61","article_0_0_0_0_0_107.RDa",2,1,1,716.529979577998,717.630588073046,989.681446618383,717.630588073046,613.894607770867,989.681446617466,900.582664424952,806.894088580337
"62","article_0_0_0_0_0_107.RDa",2,1,2,741.118187966133,742.205920331552,1001,742.205920331552,586.297133831325,1001,1001,705.704521250589
"63","article_0_0_0_0_0_107.RDa",2,2,1,719.961456468841,720.676908919014,1001,720.676908919014,832.098562413573,1001,739.051932048677,848.229684429828
"64","article_0_0_0_0_0_107.RDa",2,2,2,833.789188470146,834.448391948008,945.611053648237,834.448391948008,782.627720666092,945.611053647986,877.947838663239,752.285301909972
"65","article_0_0_0_0_0_108.RDa",1,1,1,478.872251119242,480.119921441866,317.781339248648,480.119921441866,474.428041146802,317.781339248632,590.963402236969,371.215560278433
"66","article_0_0_0_0_0_108.RDa",1,1,2,424.299686192852,425.430965052756,488.51026017584,425.430965052756,671.001992003098,488.510260175847,607.256837685274,612.967473434562
"67","article_0_0_0_0_0_108.RDa",1,2,1,464.112441412416,465.037007449888,547.82856450921,465.037007449888,585.96960922293,547.828564509226,812.645158137438,774.396372671139
"68","article_0_0_0_0_0_108.RDa",1,2,2,459.163415307598,460.054956574288,519.617240452949,460.054956574288,700.063653777092,519.617240452953,955.63466760947,633.868186544789
"69","article_0_0_0_0_0_108.RDa",2,1,1,458.395557288836,459.463361958907,423.358731729124,459.463361958907,584.256719531328,423.358731729132,771.841233610044,609.203801990799
"70","article_0_0_0_0_0_108.RDa",2,1,2,497.962306556596,499.025030410745,490.28495120985,499.025030410745,534.479214219921,490.284951209849,645.57798108876,736.199688693341
"71","article_0_0_0_0_0_108.RDa",2,2,1,438.960354953342,439.826678678606,449.461095560378,439.826678678606,313.453413777309,449.461095560362,488.0473568955,746.061834626712
"72","article_0_0_0_0_0_108.RDa",2,2,2,438.363626411398,439.367575871379,375.107596516536,439.367575871379,444.722636496385,375.107596516538,816.54095782503,479.5641365441
"73","article_0_0_0_0_0_109.RDa",1,1,1,622.763014429488,623.749390762611,921.793439105503,623.749390762611,588.404953502171,921.793439105432,1001,810.465046760816
"74","article_0_0_0_0_0_109.RDa",1,1,2,622.982213627175,625.44216866695,730.531781043625,625.44216866695,501.355066879601,730.531781043574,1001,966.686639865867
"75","article_0_0_0_0_0_109.RDa",1,2,1,690.701802916637,691.304335425038,851.466072174266,691.304335425038,669.051075879056,851.466072174238,1001,848.632218369737
"76","article_0_0_0_0_0_109.RDa",1,2,2,693.295056835774,694.296313202112,613.926025419282,694.296313202112,648.84386299215,613.926025419443,808.859720535743,663.400436121088
"77","article_0_0_0_0_0_109.RDa",2,1,1,687.148498878462,687.979070440452,826.926008847068,687.979070440452,587.876578274176,826.926008847068,1001,855.81003292262
"78","article_0_0_0_0_0_109.RDa",2,1,2,727.607957011228,728.631347929181,884.097266528982,728.631347929181,725.88474913196,884.097266529391,810.322971041896,697.785746473425
"79","article_0_0_0_0_0_109.RDa",2,2,1,595.080282491203,595.711798675548,784.199294860852,595.711798675548,879.009934352759,784.199294860992,988.777886118984,501.832992487689
"80","article_0_0_0_0_0_109.RDa",2,2,2,665.943181369383,666.758368366527,795.807560431161,666.758368366527,1001,795.8075604312,902.495428580817,715.948987422312
"81","article_0_0_0_0_0_110.RDa",1,1,1,665.958618407653,666.801391404945,959.71870435232,666.801391404945,350.920703175017,959.718704351803,923.539125113086,746.650452314907
"82","article_0_0_0_0_0_110.RDa",1,1,2,548.32421133137,549.396780748962,754.682758181962,549.396780748962,479.198131378925,754.682758181633,1001,809.28779208185
"83","article_0_0_0_0_0_110.RDa",1,2,1,596.189334425766,597.26223326191,836.335571518497,597.26223326191,580.213210111672,836.335571518572,920.644083159847,780.892705299245
"84","article_0_0_0_0_0_110.RDa",1,2,2,590.423830752386,591.518855067612,778.658716435273,591.518855067612,471.691882320574,778.658716435575,937.092345156086,833.965560177181
"85","article_0_0_0_0_0_110.RDa",2,1,1,625.854352586597,626.353402536337,997.962237729399,626.353402536337,519.583899955835,997.962237729504,893.615565189608,811.721023261456
"86","article_0_0_0_0_0_110.RDa",2,1,2,621.066194626086,622.330507221384,834.926382785972,622.330507221384,379.04329961151,834.926382786011,743.433727444258,682.92858098812
"87","article_0_0_0_0_0_110.RDa",2,2,1,658.147645318648,659.269656172823,957.631154618204,659.269656172823,396.45795876481,957.631154618207,969.447292417911,814.202887641751
"88","article_0_0_0_0_0_110.RDa",2,2,2,687.765425278896,688.901829732489,904.035688506068,688.901829732489,435.247235867172,904.03568850588,931.576089732594,700.534168343262
"89","article_0_0_0_0_0_111.RDa",1,1,1,359.577766434691,360.214611962271,358.055417067067,360.214611962271,334.649557633288,358.055417067062,616.105875684444,766.520866394781
"90","article_0_0_0_0_0_111.RDa",1,1,2,475.897440281002,476.844063320789,371.870576664531,476.844063320789,405.7781698663,371.870576664555,819.5935642836,620.306063042255
"91","article_0_0_0_0_0_111.RDa",1,2,1,423.722566866049,424.542235777185,362.00370919001,424.542235777185,372.350470088386,362.00370919001,961.596465116428,825.349815069249
"92","article_0_0_0_0_0_111.RDa",1,2,2,401.611800537994,402.317656074221,321.129499863192,402.317656074221,474.982757780313,321.129499863225,766.235790595876,886.671324273193
"93","article_0_0_0_0_0_111.RDa",2,1,1,437.871119247513,438.580589382712,548.72913587456,438.580589382712,663.605886489648,548.729135874586,703.150473989998,749.953077202424
"94","article_0_0_0_0_0_111.RDa",2,1,2,444.200250923608,445.10315397002,487.059127616392,445.10315397002,753.22191865874,487.059127616395,778.700602921824,598.927297331294
"95","article_0_0_0_0_0_111.RDa",2,2,1,401.29889065633,402.146728822141,416.153356594817,402.146728822141,355.643260145462,416.153356594832,583.908031361594,628.214246748122
"96","article_0_0_0_0_0_111.RDa",2,2,2,410.086032227291,410.753770171513,476.428141539426,410.753770171513,404.888333308808,476.428141539433,694.526236384367,902.609908864826
"97","article_0_0_0_0_0_112.RDa",1,1,1,595.323958730891,596.13556358741,735.631182037785,596.13556358741,466.519953825147,735.631182037885,1001,701.912384947029
"98","article_0_0_0_0_0_112.RDa",1,1,2,601.311136686195,602.096520726617,819.39906786088,602.096520726617,511.056849500866,819.399067860824,969.707830652714,627.969712074664
"99","article_0_0_0_0_0_112.RDa",1,2,1,569.603841778176,570.47114695784,602.972479941003,570.47114695784,477.505380982217,602.97247994103,809.644347459745,729.059459646308
"100","article_0_0_0_0_0_112.RDa",1,2,2,550.722566827471,551.356877704326,742.055064481684,551.356877704326,491.677448073053,742.055064481694,760.050979748917,786.186723540222
"101","article_0_0_0_0_0_112.RDa",2,1,1,515.296061425627,515.884957173363,838.826792773457,515.884957173363,487.936053178032,838.826792773432,566.53078479217,750.213266183714
"102","article_0_0_0_0_0_112.RDa",2,1,2,670.830745221194,671.443260872728,597.024203648558,671.443260872728,566.035357098345,597.024203648395,692.292257343572,549.852062422734
"103","article_0_0_0_0_0_112.RDa",2,2,1,572.476226192883,573.227623059532,712.05434797539,573.227623059532,455.311364102859,712.054347975426,800.907232481471,868.003610824667
"104","article_0_0_0_0_0_112.RDa",2,2,2,535.170166197972,536.086877866667,555.245284079671,536.086877866667,464.116363773451,555.245284079667,649.01842112644,689.366635910475
"105","article_0_0_0_0_0_113.RDa",1,1,1,682.353123492679,683.308413535213,865.075830238098,683.308413535213,592.657634661942,865.075830238107,769.824209664543,704.884379019204
"106","article_0_0_0_0_0_113.RDa",1,1,2,650.698566896708,651.187938765196,1001,651.187938765196,952.679162309374,1001,883.517811379384,847.063398215999
"107","article_0_0_0_0_0_113.RDa",1,2,1,594.917210739208,595.876966072625,578.123691582611,595.876966072625,664.732680983927,578.123691582477,488.339974145353,510.412551620635
"108","article_0_0_0_0_0_113.RDa",1,2,2,639.552818317253,640.335280398598,798.79280059181,640.335280398598,515.325480983767,798.792800591827,818.083229216294,750.911317555056
"109","article_0_0_0_0_0_113.RDa",2,1,1,686.766167168588,687.176335460868,940.901523148678,687.176335460868,898.502220412284,940.901523149555,1001,732.09779525049
"110","article_0_0_0_0_0_113.RDa",2,1,2,548.199481372635,548.958411626771,775.789831306962,548.958411626771,593.721279854743,775.789831306845,658.192366972485,581.125209498011
"111","article_0_0_0_0_0_113.RDa",2,2,1,542.00989971711,542.8763631243,815.603964829638,542.8763631243,744.730882877869,815.60396482963,1001,595.067043952061
"112","article_0_0_0_0_0_113.RDa",2,2,2,669.633633979933,671.070029787894,889.795834438277,671.070029787894,653.63173024199,889.795834438294,912.435216935497,753.75716939338
"113","article_0_0_0_0_0_114.RDa",1,1,1,593.41877819285,594.474475818778,572.144643081335,594.474475818778,444.114998107586,572.144643081383,854.708368009041,677.885518527955
"114","article_0_0_0_0_0_114.RDa",1,1,2,598.74291242371,599.670515312199,727.019451989419,599.670515312199,490.653300735839,727.019451989373,748.094488941694,609.097384708879
"115","article_0_0_0_0_0_114.RDa",1,2,1,521.818655715759,522.73484751879,488.713357132293,522.73484751879,472.601748441255,488.713357132279,949.201624544794,553.951812973293
"116","article_0_0_0_0_0_114.RDa",1,2,2,434.010475775224,434.818479897373,518.921785776467,434.818479897373,520.824410787041,518.92178577645,694.616411730744,697.802152051441
"117","article_0_0_0_0_0_114.RDa",2,1,1,572.502043062908,573.413525434569,480.287478873064,573.413525434569,483.489814157222,480.287478873093,658.096593243005,727.568299374152
"118","article_0_0_0_0_0_114.RDa",2,1,2,500.707944070011,501.623123950837,551.719317450631,501.623123950837,516.809756755065,551.71931745061,847.232723929527,822.187326991485
"119","article_0_0_0_0_0_114.RDa",2,2,1,548.365852115597,549.323671515315,646.620639547784,549.323671515315,427.952171868033,646.620639547818,763.608795569643,724.998206027664
"120","article_0_0_0_0_0_114.RDa",2,2,2,625.153122035166,625.990479849468,703.750227454782,625.990479849468,730.818653452894,703.750227454775,865.669303806053,820.25773241283
"121","article_0_0_0_0_0_115.RDa",1,1,1,416.719232869335,417.945491023205,248.402917361589,417.945491023205,307.334375753836,248.402917361586,564.331864936544,649.290723042365
"122","article_0_0_0_0_0_115.RDa",1,1,2,422.927856737481,423.818323327924,392.080430771836,423.818323327924,425.477947800694,392.080430771826,723.320416429701,669.669833214418
"123","article_0_0_0_0_0_115.RDa",1,2,1,409.095362200585,409.891388747821,427.810074624091,409.891388747821,341.836666711807,427.810074624109,850.315345975221,772.479275605425
"124","article_0_0_0_0_0_115.RDa",1,2,2,399.797289498224,400.810254229681,376.070099250973,400.810254229681,407.940932726243,376.070099250903,819.949000125348,713.242688687103
"125","article_0_0_0_0_0_115.RDa",2,1,1,408.184511467771,409.073365622592,384.881710493661,409.073365622592,391.561694688455,384.881710493681,649.127212854739,707.160933840048
"126","article_0_0_0_0_0_115.RDa",2,1,2,438.22959744827,439.078431739395,485.394569086659,439.078431739395,330.033082305636,485.394569086609,783.16026315998,800.650927353017
"127","article_0_0_0_0_0_115.RDa",2,2,1,352.545726768001,353.327396428358,368.457184551679,353.327396428358,611.740837238642,368.457184551667,530.572069919806,675.999325816559
"128","article_0_0_0_0_0_115.RDa",2,2,2,378.665925505209,379.721640491368,396.128259527361,379.721640491368,646.259394351956,396.12825952737,649.406211726777,327.71563597477
"129","article_0_0_0_0_0_116.RDa",1,1,1,888.416771007684,888.486059701408,676.284482895796,888.486059701408,970.914368630286,676.284482897962,970.354370452987,669.890090873446
"130","article_0_0_0_0_0_116.RDa",1,1,2,990.211043583727,990.183519545334,862.272466695599,990.183519545334,1001,862.272466695384,785.97055488063,704.15655331691
"131","article_0_0_0_0_0_116.RDa",1,2,1,982.13463813002,982.305623638856,579.410064986441,982.305623638856,958.224255954253,579.41006498635,870.225867272076,555.929606020239
"132","article_0_0_0_0_0_116.RDa",1,2,2,838.214023449875,838.34896094589,1001,838.34896094589,963.853856764772,1001,788.861597589205,793.813993649777
"133","article_0_0_0_0_0_116.RDa",2,1,1,902.363783235947,903.119682976754,915.739142000168,903.119682976754,896.391258297358,915.739142000298,936.043664359053,812.002844684761
"134","article_0_0_0_0_0_116.RDa",2,1,2,877.097319570698,877.305044703829,408.279928475991,877.305044703829,1001,408.279928476029,593.228485910689,357.763462426938
"135","article_0_0_0_0_0_116.RDa",2,2,1,939.116773402839,940.44054950048,661.602559271517,940.44054950048,914.269367712318,661.602559271889,723.507151851653,455.96524147287
"136","article_0_0_0_0_0_116.RDa",2,2,2,998.418218852283,998.113766814791,971.681922062584,998.113766814791,997.902102761851,971.681922063117,676.341211826891,817.231398963362
"137","article_0_0_0_0_0_117.RDa",1,1,1,583.479066311794,584.446845681961,615.170641040894,584.446845681961,562.612162627276,615.170641040849,683.836128633088,681.113161627499
"138","article_0_0_0_0_0_117.RDa",1,1,2,586.773881997242,587.492789097535,728.709842855966,587.492789097535,341.785774960096,728.709842855927,888.554961118683,671.516696127914
"139","article_0_0_0_0_0_117.RDa",1,2,1,592.054411156097,593.16835042101,497.824936815595,593.16835042101,482.944556373979,497.824936815607,814.643387891171,809.946842618911
"140","article_0_0_0_0_0_117.RDa",1,2,2,611.716870238953,612.196624572798,684.298762120557,612.196624572798,619.462112666378,684.29876212058,931.49378823988,893.120594957121
"141","article_0_0_0_0_0_117.RDa",2,1,1,500.140822393989,500.807761349267,689.896011969495,500.807761349267,405.491126530913,689.89601196952,846.131482849856,747.49600454154
"142","article_0_0_0_0_0_117.RDa",2,1,2,609.508986761953,610.503513588417,417.546568536523,610.503513588417,499.220145026657,417.546568536461,674.799125866287,350.378592868499
"143","article_0_0_0_0_0_117.RDa",2,2,1,580.46361226544,581.362203064919,812.741067502636,581.362203064919,458.768965026539,812.741067502655,810.727438466331,684.268950408954
"144","article_0_0_0_0_0_117.RDa",2,2,2,576.873454717963,577.841278901392,720.533496283129,577.841278901392,797.43921346805,720.533496283305,769.008079983845,600.439210195122
"145","article_0_0_0_0_0_118.RDa",1,1,1,1001,1001,1001,1001,890.411962388871,1001,920.023557776947,826.471053635761
"146","article_0_0_0_0_0_118.RDa",1,1,2,989.653299000915,985.952494045789,836.075075091313,985.952494045789,914.548920894211,836.075075091109,1001,819.403148646189
"147","article_0_0_0_0_0_118.RDa",1,2,1,974.913476989411,997.169510210051,835.388978850855,997.169510210051,1001,835.388978850804,865.164655479078,729.582412673078
"148","article_0_0_0_0_0_118.RDa",1,2,2,997.515352813198,999.034736797706,1001,999.034736797706,1001,1001,704.573720870765,661.525426329857
"149","article_0_0_0_0_0_118.RDa",2,1,1,1001,1001,769.671851741437,1001,1001,769.671851742164,795.362418684182,924.99816567687
"150","article_0_0_0_0_0_118.RDa",2,1,2,1001,1001,796.06984581842,1001,952.132382806541,796.06984581795,888.3998892372,827.702915482872
"151","article_0_0_0_0_0_118.RDa",2,2,1,1001,1001,861.326503692135,1001,928.407074924185,861.326503692671,833.55329453249,844.093319938766
"152","article_0_0_0_0_0_118.RDa",2,2,2,1001,1001,1001,1001,1001,1001,913.925792600752,814.14099546887
"153","article_0_0_0_0_0_119.RDa",1,1,1,998.904769957395,998.58461600948,1001,998.58461600948,816.397356825819,1001,856.770299051743,735.00831224494
"154","article_0_0_0_0_0_119.RDa",1,1,2,1001,1000.86605745839,1001,1000.86605745839,928.969344673292,1001,1001,781.041380465654
"155","article_0_0_0_0_0_119.RDa",1,2,1,991.484307078111,992.250139357939,889.153981065172,992.250139357939,986.329984873155,889.153981065793,774.901163330026,615.71990856764
"156","article_0_0_0_0_0_119.RDa",1,2,2,995.268289536212,996.615780130285,758.666133829538,996.615780130285,1001,758.666133830365,750.137582979953,648.076415928461
"157","article_0_0_0_0_0_119.RDa",2,1,1,998.66886687185,998.863005491606,928.051429461695,998.863005491606,1001,928.051429461127,788.532785310332,755.012281175756
"158","article_0_0_0_0_0_119.RDa",2,1,2,1001,1001,1001,1001,1001,1001,837.6282519953,819.664139219234
"159","article_0_0_0_0_0_119.RDa",2,2,1,996.988387425226,998.053881984569,964.929043690795,998.053881984569,1001,964.929043692812,977.198082993303,627.072988194417
"160","article_0_0_0_0_0_119.RDa",2,2,2,999.355064853638,1001,1001,1001,682.486347773171,1001,933.868174797011,778.357503640198
"161","article_0_0_0_0_1_120.RDa",1,1,1,995.141018575747,995.199828036013,847.415386653129,995.199828036013,963.833174396023,847.415386652757,828.185596355539,765.906042119061
"162","article_0_0_0_0_1_120.RDa",1,1,2,999.076583346344,999.060455283429,1001,999.060455283429,938.89285520106,1001,765.121987082394,614.743483635726
"163","article_0_0_0_0_1_120.RDa",1,2,1,993.039973198514,993.234852873272,870.183527030364,993.234852873272,930.806314945565,870.183527030397,733.47384005299,603.212619651714
"164","article_0_0_0_0_1_120.RDa",1,2,2,974.59040653546,974.614616644678,704.561549633423,974.614616644678,1001,704.561549632879,732.973656258153,587.544742499587
"165","article_0_0_0_0_1_120.RDa",2,1,1,996.439437807727,996.4719738661,838.143892159728,996.4719738661,1001,838.143892159243,829.378560986911,785.285308242264
"166","article_0_0_0_0_1_120.RDa",2,1,2,989.299130195651,989.249096308081,852.177764616957,989.249096308081,1001,852.177764616117,828.67410948242,671.698101972819
"167","article_0_0_0_0_1_120.RDa",2,2,1,995.426520314792,995.453658985567,726.325327783912,995.453658985567,990.971099914387,726.325327783995,720.938836427484,615.683163864831
"168","article_0_0_0_0_1_120.RDa",2,2,2,993.994431869465,994.042720050086,794.9731778046,994.042720050086,1001,794.973177804192,791.917293505258,555.870129122303
"169","article_0_0_0_0_1_121.RDa",1,1,1,476.617487938938,476.721508427666,562.201304735281,476.721508427666,589.727511648244,562.201304735287,879.105098793502,815.325519044485
"170","article_0_0_0_0_1_121.RDa",1,1,2,418.403555345375,418.478990033171,441.962969540217,418.478990033171,379.857121641645,441.962969540231,877.635322753066,753.671573440993
"171","article_0_0_0_0_1_121.RDa",1,2,1,473.267341091582,473.369562801488,594.419924460325,473.369562801488,420.195203198593,594.419924460262,810.884139311681,694.919445913388
"172","article_0_0_0_0_1_121.RDa",1,2,2,544.237236161013,544.305902787372,952.152721365526,544.305902787372,390.534809529625,952.152721365391,809.75945968903,1001
